date,province,region,metric,value
1/1/2019,Sukhothai ,north,no_tourist_all,150621
1/1/2019,Kalasin ,east_northeast,no_tourist_all,62141
1/1/2019,Nong Bua Lamphu ,east_northeast,no_tourist_all,36343
1/1/2019,Bangkok,central,no_tourist_all,5959075
1/1/2019,Lopburi ,central,no_tourist_stay,51858
1/1/2019,Uthai Thani ,north,no_tourist_stay,30736
1/1/2019,Uttaradit ,north,no_tourist_stay,65695
1/1/2019,Mae Hong Son ,north,no_tourist_stay,137937
1/1/2019,Lamphun ,north,no_tourist_stay,27710
1/1/2019,Lampang ,north,no_tourist_stay,69285
1/1/2019,Phrae ,north,no_tourist_stay,35764
1/1/2019,Phetchabun ,north,no_tourist_stay,214329
1/1/2019,Phayao ,north,no_tourist_stay,33961
1/1/2019,Phitsanulok ,north,no_tourist_stay,202934
1/1/2019,Tak ,north,no_tourist_stay,182684
1/1/2019,Nakhon Sawan ,north,no_tourist_stay,118061
1/1/2019,Phichit ,north,no_tourist_stay,46475
1/1/2019,Chiang Mai ,north,no_tourist_stay,928602
1/1/2019,Chiang Rai ,north,no_tourist_stay,403624
1/1/2019,Kamphaeng Phet ,north,no_tourist_stay,45815
1/1/2019,Sukhothai ,north,no_tourist_stay,89231
1/1/2019,Satun ,south,no_tourist_stay,88512
1/1/2019,Nan ,north,no_tourist_stay,95902
1/1/2019,Khon Kaen ,east_northeast,no_tourist_stay,244958
1/1/2019,Sakon Nakhon ,east_northeast,no_tourist_stay,66034
1/1/2019,Ubon Ratchathani ,east_northeast,no_tourist_stay,147377
1/1/2019,Udon Thani ,east_northeast,no_tourist_stay,189778
1/1/2019,Bueng Kan ,east_northeast,no_tourist_stay,37974
1/1/2019,Nong Khai ,east_northeast,no_tourist_stay,118898
1/1/2019,Surin ,east_northeast,no_tourist_stay,100932
1/1/2019,Sisaket ,south,no_tourist_stay,44457
1/1/2019,Loei ,east_northeast,no_tourist_stay,130458
1/1/2019,Roi Et ,east_northeast,no_tourist_stay,43424
1/1/2019,Mukdahan ,east_northeast,no_tourist_stay,70953
1/1/2019,Maha Sarakham ,east_northeast,no_tourist_stay,45480
1/1/2019,Buriram ,east_northeast,no_tourist_stay,113655
1/1/2019,Nakhon Ratchasima ,east_northeast,no_tourist_stay,529946
1/1/2019,Nakhon Phanom ,east_northeast,no_tourist_stay,46232
1/1/2019,Chaiyaphum ,east_northeast,no_tourist_stay,72160
1/1/2019,Kalasin ,east_northeast,no_tourist_stay,23197
1/1/2019,Bangkok,central,no_tourist_stay,3334971
1/1/2019,Surat Thani ,south,no_tourist_stay,484886
1/1/2019,Songkhla ,south,no_tourist_stay,431256
1/1/2019,Suphan Buri ,central,no_tourist_stay,99531
1/1/2019,Samut Songkhram ,central,no_tourist_stay,65407
1/1/2019,Kanchanaburi ,central,no_tourist_stay,339491
1/1/2019,Ratchaburi ,central,no_tourist_stay,93978
1/1/2019,Chachoengsao ,east,no_tourist_stay,38687
1/1/2019,Samut Sakhon ,central,no_tourist_stay,56561
1/1/2019,Samut Prakan ,central,no_tourist_stay,109185
1/1/2019,Pathum Thani ,central,no_tourist_stay,56118
1/1/2019,Nonthaburi ,central,no_tourist_stay,100553
1/1/2019,Ang Thong ,central,no_tourist_stay,19140
1/1/2019,Sing Buri ,central,no_tourist_stay,18147
1/1/2019,Nakhon Pathom ,central,no_tourist_stay,118629
1/1/2019,Chainat ,central,no_tourist_stay,27141
1/1/2019,Saraburi ,central,no_tourist_stay,89850
1/1/2019,Phra Nakhon Si Ayutthaya ,central,no_tourist_stay,117052
1/1/2019,Phetchaburi ,central,no_tourist_stay,357725
1/1/2019,Phang Nga ,south,no_tourist_stay,128033
1/1/2019,Prachuap Khiri Khan ,central,no_tourist_stay,391494
1/1/2019,Chanthaburi ,east,no_tourist_stay,118776
1/1/2019,Krabi ,south,no_tourist_stay,348964
1/1/2019,Narathiwat ,south,no_tourist_stay,53863
1/1/2019,Nakhon Si Thammarat ,south,no_tourist_stay,245874
1/1/2019,Yala ,south,no_tourist_stay,49144
1/1/2019,Pattani ,south,no_tourist_stay,18105
1/1/2019,Chumphon ,south,no_tourist_stay,92831
1/1/2019,Ranong ,south,no_tourist_stay,85886
1/1/2019,Trang ,south,no_tourist_stay,131744
1/1/2019,Phatthalung ,south,no_tourist_stay,67285
1/1/2019,Phuket ,south,no_tourist_stay,1528585
1/1/2019,Sa Kaeo ,east,no_tourist_stay,69400
1/1/2019,Rayong ,east,no_tourist_stay,377300
1/1/2019,Prachinburi ,east,no_tourist_stay,106063
1/1/2019,Nakhon Nayok ,east,no_tourist_stay,140711
1/1/2019,Trat ,east,no_tourist_stay,205330
1/1/2019,Chonburi ,east,no_tourist_stay,1343262
1/1/2019,Bangkok,central,no_tourist_thai,3534061
1/1/2019,Bueng Kan ,east_northeast,no_tourist_all,65978
1/1/2019,Amnat Charoen ,east_northeast,ratio_tourist_stay,65.15
1/1/2019,Chonburi ,east,ratio_tourist_stay,84.33
1/1/2019,Chanthaburi ,east,ratio_tourist_stay,68.86
1/1/2019,Trat ,east,ratio_tourist_stay,80.48
1/1/2019,Nakhon Nayok ,east,ratio_tourist_stay,68.39
1/1/2019,Prachinburi ,east,ratio_tourist_stay,68.57
1/1/2019,Rayong ,east,ratio_tourist_stay,70.11
1/1/2019,Sa Kaeo ,east,ratio_tourist_stay,56.69
1/1/2019,Phuket ,south,ratio_tourist_stay,86.05
1/1/2019,Phatthalung ,south,ratio_tourist_stay,68.66
1/1/2019,Trang ,south,ratio_tourist_stay,72.3
1/1/2019,Ranong ,south,ratio_tourist_stay,59.33
1/1/2019,Chumphon ,south,ratio_tourist_stay,61.94
1/1/2019,Pattani ,south,ratio_tourist_stay,78.47
1/1/2019,Yala ,south,ratio_tourist_stay,52.53
1/1/2019,Nakhon Si Thammarat ,south,ratio_tourist_stay,59.84
1/1/2019,Narathiwat ,south,ratio_tourist_stay,63.95
1/1/2019,Krabi ,south,ratio_tourist_stay,81.62
1/1/2019,Phetchaburi ,central,ratio_tourist_stay,81.2
1/1/2019,Songkhla ,south,ratio_tourist_stay,74.85
1/1/2019,Suphan Buri ,central,ratio_tourist_stay,89.43
1/1/2019,Kanchanaburi ,central,ratio_tourist_stay,83.8
1/1/2019,Nong Bua Lamphu ,east_northeast,no_tourist_stay,14081
1/1/2019,Amnat Charoen ,east_northeast,no_tourist_stay,8551
1/1/2019,Yasothon ,east_northeast,no_tourist_stay,17237
1/1/2019,Nong Bua Lamphu ,east_northeast,ratio_tourist_stay,65.05
1/1/2019,Lopburi ,central,ratio_tourist_stay,61.32
1/1/2019,Phra Nakhon Si Ayutthaya ,central,ratio_tourist_stay,73.37
1/1/2019,Saraburi ,central,ratio_tourist_stay,67.33
1/1/2019,Chainat ,central,ratio_tourist_stay,79.31
1/1/2019,Nakhon Pathom ,central,ratio_tourist_stay,71.7
1/1/2019,Sing Buri ,central,ratio_tourist_stay,64.65
1/1/2019,Ang Thong ,central,ratio_tourist_stay,71.21
1/1/2019,Nonthaburi ,central,ratio_tourist_stay,75.07
1/1/2019,Pathum Thani ,central,ratio_tourist_stay,60.77
1/1/2019,Samut Prakan ,central,ratio_tourist_stay,72.5
1/1/2019,Samut Sakhon ,central,ratio_tourist_stay,61.64
1/1/2019,Chachoengsao ,east,ratio_tourist_stay,59.4
1/1/2019,Ratchaburi ,central,ratio_tourist_stay,75.09
1/1/2019,Samut Songkhram ,central,ratio_tourist_stay,75.6
1/1/2019,Phang Nga ,south,ratio_tourist_stay,86.51
1/1/2019,Prachuap Khiri Khan ,central,ratio_tourist_stay,64.55
1/1/2019,Satun ,south,ratio_tourist_stay,74.9
1/1/2019,Chaiyaphum ,east_northeast,ratio_tourist_stay,65.59
1/1/2019,Nakhon Phanom ,east_northeast,ratio_tourist_stay,65.42
1/1/2019,Nakhon Ratchasima ,east_northeast,ratio_tourist_stay,77.67
1/1/2019,Buriram ,east_northeast,ratio_tourist_stay,71.26
1/1/2019,Maha Sarakham ,east_northeast,ratio_tourist_stay,61.85
1/1/2019,Mukdahan ,east_northeast,ratio_tourist_stay,69.66
1/1/2019,Loei ,east_northeast,ratio_tourist_stay,78.17
1/1/2019,Khon Kaen ,east_northeast,ratio_tourist_stay,67.31
1/1/2019,Sisaket ,south,ratio_tourist_stay,68.63
1/1/2019,Nong Khai ,east_northeast,ratio_tourist_stay,70.92
1/1/2019,Bueng Kan ,east_northeast,ratio_tourist_stay,72.95
1/1/2019,Udon Thani ,east_northeast,ratio_tourist_stay,76.79
1/1/2019,Ubon Ratchathani ,east_northeast,ratio_tourist_stay,77.37
1/1/2019,Yasothon ,east_northeast,ratio_tourist_stay,63.63
1/1/2019,Surat Thani ,south,ratio_tourist_stay,75.59
1/1/2019,Sakon Nakhon ,east_northeast,ratio_tourist_stay,64.69
1/1/2019,Surin ,east_northeast,ratio_tourist_stay,61.37
1/1/2019,Kalasin ,east_northeast,ratio_tourist_stay,55.76
1/1/2019,Roi Et ,east_northeast,ratio_tourist_stay,60.27
1/1/2019,Nan ,north,ratio_tourist_stay,80.74
1/1/2019,Kamphaeng Phet ,north,ratio_tourist_stay,57.35
1/1/2019,Chiang Rai ,north,ratio_tourist_stay,81.25
1/1/2019,Phichit ,north,ratio_tourist_stay,57.68
1/1/2019,Nakhon Sawan ,north,ratio_tourist_stay,63.54
1/1/2019,Tak ,north,ratio_tourist_stay,76.98
1/1/2019,Phitsanulok ,north,ratio_tourist_stay,71.52
1/1/2019,Phayao ,north,ratio_tourist_stay,69.37
1/1/2019,Phetchabun ,north,ratio_tourist_stay,74.46
1/1/2019,Chiang Mai ,north,ratio_tourist_stay,91.04
1/1/2019,Lampang ,north,ratio_tourist_stay,77.39
1/1/2019,Lamphun ,north,ratio_tourist_stay,65.76
1/1/2019,Mae Hong Son ,north,ratio_tourist_stay,77.92
1/1/2019,Uttaradit ,north,ratio_tourist_stay,62.56
1/1/2019,Uthai Thani ,north,ratio_tourist_stay,51.56
1/1/2019,Phrae ,north,ratio_tourist_stay,67.14
1/1/2019,Sukhothai ,north,ratio_tourist_stay,73.09
2/1/2019,Ranong ,south,no_tourist_stay,87811
2/1/2019,Nakhon Nayok ,east,no_tourist_stay,126643
2/1/2019,Prachinburi ,east,no_tourist_stay,91717
2/1/2019,Rayong ,east,no_tourist_stay,377905
2/1/2019,Phuket ,south,no_tourist_stay,1370156
2/1/2019,Trat ,east,no_tourist_stay,198785
2/1/2019,Phatthalung ,south,no_tourist_stay,67001
2/1/2019,Trang ,south,no_tourist_stay,138665
2/1/2019,Sa Kaeo ,east,no_tourist_stay,71344
2/1/2019,Chanthaburi ,east,no_tourist_stay,101232
2/1/2019,Chachoengsao ,east,no_tourist_stay,36670
2/1/2019,Prachuap Khiri Khan ,central,no_tourist_stay,345890
2/1/2019,Phetchaburi ,central,no_tourist_stay,358668
2/1/2019,Suphan Buri ,central,no_tourist_stay,91004
2/1/2019,Samut Songkhram ,central,no_tourist_stay,60077
2/1/2019,Kanchanaburi ,central,no_tourist_stay,315790
2/1/2019,Ratchaburi ,central,no_tourist_stay,65904
2/1/2019,Uttaradit ,north,revenue_all,206930000
2/1/2019,Uthai Thani ,north,revenue_all,118710000
2/1/2019,Chonburi ,east,no_tourist_stay,1271425
2/1/2019,Chumphon ,south,no_tourist_stay,90836
2/1/2019,Phayao ,north,revenue_all,116940000
2/1/2019,Yala ,south,no_tourist_stay,49200
2/1/2019,Lamphun ,north,revenue_all,145700000
2/1/2019,Samut Sakhon ,central,no_tourist_stay,57331
2/1/2019,Mae Hong Son ,north,revenue_all,577020000
2/1/2019,Lampang ,north,revenue_all,272280000
2/1/2019,Phrae ,north,revenue_all,161870000
2/1/2019,Phetchabun ,north,revenue_all,678100000
2/1/2019,Phitsanulok ,north,revenue_all,864440000
2/1/2019,Tak ,north,revenue_all,627910000
2/1/2019,Nakhon Sawan ,north,revenue_all,330720000
2/1/2019,Pattani ,south,no_tourist_stay,18467
2/1/2019,Phichit ,north,revenue_all,124260000
2/1/2019,Chiang Rai ,north,revenue_all,2690520000
2/1/2019,Kamphaeng Phet ,north,revenue_all,128330000
2/1/2019,Satun ,south,revenue_all,1556180000
2/1/2019,Surat Thani ,south,no_tourist_stay,468127
2/1/2019,Phang Nga ,south,no_tourist_stay,116365
2/1/2019,Songkhla ,south,no_tourist_stay,379226
2/1/2019,Krabi ,south,no_tourist_stay,457421
2/1/2019,Narathiwat ,south,no_tourist_stay,55708
2/1/2019,Nakhon Si Thammarat ,south,no_tourist_stay,201458
2/1/2019,Chiang Mai ,north,revenue_all,10426860000
2/1/2019,Samut Prakan ,central,no_tourist_stay,102523
2/1/2019,Ranong ,south,revenue_all,376270000
2/1/2019,Nonthaburi ,central,no_tourist_stay,88147
2/1/2019,Chonburi ,east,revenue_all,25353710000
2/1/2019,Chanthaburi ,east,revenue_all,720170000
2/1/2019,Trat ,east,revenue_all,1977490000
2/1/2019,Nakhon Nayok ,east,revenue_all,758790000
2/1/2019,Prachinburi ,east,revenue_all,450840000
2/1/2019,Rayong ,east,revenue_all,2424730000
2/1/2019,Sa Kaeo ,east,revenue_all,586900000
2/1/2019,Phuket ,south,revenue_all,45433040000
2/1/2019,Phatthalung ,south,revenue_all,180430000
2/1/2019,Prachuap Khiri Khan ,central,revenue_all,3324500000
2/1/2019,Trang ,south,revenue_all,1315320000
2/1/2019,Pattani ,south,revenue_all,80810000
2/1/2019,Yala ,south,revenue_all,236030000
2/1/2019,Nakhon Si Thammarat ,south,revenue_all,1042980000
2/1/2019,Narathiwat ,south,revenue_all,242150000
2/1/2019,Krabi ,south,revenue_all,13653020000
2/1/2019,Surat Thani ,south,revenue_all,8964450000
2/1/2019,Sukhothai ,north,revenue_all,297610000
2/1/2019,Phang Nga ,south,revenue_all,5769250000
2/1/2019,Songkhla ,south,revenue_all,5717390000
2/1/2019,Chumphon ,south,revenue_all,483920000
2/1/2019,Pathum Thani ,central,no_tourist_stay,47402
2/1/2019,Phetchaburi ,central,revenue_all,2358480000
2/1/2019,Samut Songkhram ,central,revenue_all,316830000
2/1/2019,Ang Thong ,central,no_tourist_stay,17409
2/1/2019,Sing Buri ,central,no_tourist_stay,18434
2/1/2019,Nakhon Pathom ,central,no_tourist_stay,107577
2/1/2019,Chainat ,central,no_tourist_stay,25861
2/1/2019,Saraburi ,central,no_tourist_stay,77528
2/1/2019,Bangkok,central,revenue_all,73884430000
2/1/2019,Lopburi ,central,revenue_all,435980000
2/1/2019,Phra Nakhon Si Ayutthaya ,central,revenue_all,1278600000
2/1/2019,Saraburi ,central,revenue_all,300090000
2/1/2019,Suphan Buri ,central,revenue_all,445830000
2/1/2019,Chainat ,central,revenue_all,97010000
2/1/2019,Sing Buri ,central,revenue_all,70680000
2/1/2019,Ang Thong ,central,revenue_all,119340000
2/1/2019,Nonthaburi ,central,revenue_all,463720000
2/1/2019,Pathum Thani ,central,revenue_all,258130000
2/1/2019,Samut Prakan ,central,revenue_all,752560000
2/1/2019,Samut Sakhon ,central,revenue_all,166620000
2/1/2019,Chachoengsao ,east,revenue_all,277810000
2/1/2019,Ratchaburi ,central,revenue_all,317800000
2/1/2019,Kanchanaburi ,central,revenue_all,2518060000
2/1/2019,Nakhon Pathom ,central,revenue_all,373470000
2/1/2019,Nan ,north,revenue_all,280560000
2/1/2019,Nong Bua Lamphu ,east_northeast,no_tourist_all,36424
2/1/2019,Khon Kaen ,east_northeast,revenue_all,1407930000
2/1/2019,Phrae ,north,revenue_thai,129280000
2/1/2019,Phetchabun ,north,revenue_thai,673010000
2/1/2019,Phayao ,north,revenue_thai,113190000
2/1/2019,Phitsanulok ,north,revenue_thai,795800000
2/1/2019,Tak ,north,revenue_thai,610160000
2/1/2019,Nakhon Sawan ,north,revenue_thai,320900000
2/1/2019,Phichit ,north,revenue_thai,123520000
2/1/2019,Chiang Mai ,north,revenue_thai,6472950000
2/1/2019,Chiang Rai ,north,revenue_thai,2145040000
2/1/2019,Lampang ,north,revenue_thai,221670000
2/1/2019,Kamphaeng Phet ,north,revenue_thai,121490000
2/1/2019,Surat Thani ,south,revenue_thai,1480180000
2/1/2019,Phang Nga ,south,revenue_thai,705660000
2/1/2019,Songkhla ,south,revenue_thai,2997400000
2/1/2019,Krabi ,south,revenue_thai,5225450000
2/1/2019,Narathiwat ,south,revenue_thai,88330000
2/1/2019,Nakhon Si Thammarat ,south,revenue_thai,1010990000
2/1/2019,Yala ,south,revenue_thai,43970000
2/1/2019,Pattani ,south,revenue_thai,79580000
2/1/2019,Chumphon ,south,revenue_thai,443940000
2/1/2019,Satun ,south,revenue_thai,1467050000
2/1/2019,Lamphun ,north,revenue_thai,135520000
2/1/2019,Mae Hong Son ,north,revenue_thai,358360000
2/1/2019,Uttaradit ,north,revenue_thai,204910000
2/1/2019,Yasothon ,east_northeast,revenue_thai,61830000
2/1/2019,Sakon Nakhon ,east_northeast,revenue_thai,202900000
2/1/2019,Ubon Ratchathani ,east_northeast,revenue_thai,732940000
2/1/2019,Udon Thani ,east_northeast,revenue_thai,685860000
2/1/2019,Bueng Kan ,east_northeast,revenue_thai,107880000
2/1/2019,Nong Khai ,east_northeast,revenue_thai,362200000
2/1/2019,Surin ,east_northeast,revenue_thai,273560000
2/1/2019,Sisaket ,south,revenue_thai,249820000
2/1/2019,Loei ,east_northeast,revenue_thai,391930000
2/1/2019,Roi Et ,east_northeast,revenue_thai,102360000
2/1/2019,Mukdahan ,east_northeast,revenue_thai,309070000
2/1/2019,Maha Sarakham ,east_northeast,revenue_thai,92170000
2/1/2019,Buriram ,east_northeast,revenue_thai,298620000
2/1/2019,Nakhon Ratchasima ,east_northeast,revenue_thai,1928660000
2/1/2019,Nakhon Phanom ,east_northeast,revenue_thai,211020000
2/1/2019,Chaiyaphum ,east_northeast,revenue_thai,129830000
2/1/2019,Khon Kaen ,east_northeast,revenue_thai,1388800000
2/1/2019,Kalasin ,east_northeast,revenue_thai,79160000
2/1/2019,Nan ,north,revenue_thai,268140000
2/1/2019,Sukhothai ,north,revenue_thai,158660000
2/1/2019,Uthai Thani ,north,revenue_thai,117840000
2/1/2019,Ranong ,south,revenue_thai,330560000
2/1/2019,Trang ,south,revenue_thai,1085700000
2/1/2019,Phatthalung ,south,revenue_thai,178250000
2/1/2019,Phuket ,south,revenue_thai,6681990000
2/1/2019,Bangkok,central,revenue_thai,24574000000
2/1/2019,Phra Nakhon Si Ayutthaya ,central,no_tourist_stay,101718
2/1/2019,Nong Bua Lamphu ,east_northeast,revenue_all,38560000
2/1/2019,Amnat Charoen ,east_northeast,revenue_all,32290000
2/1/2019,Satun ,south,no_tourist_stay,78130
2/1/2019,Yasothon ,east_northeast,revenue_all,65160000
2/1/2019,Sakon Nakhon ,east_northeast,revenue_all,203800000
2/1/2019,Ubon Ratchathani ,east_northeast,revenue_all,809160000
2/1/2019,Udon Thani ,east_northeast,revenue_all,763240000
2/1/2019,Bueng Kan ,east_northeast,revenue_all,108360000
2/1/2019,Nong Khai ,east_northeast,revenue_all,447240000
2/1/2019,Surin ,east_northeast,revenue_all,283140000
2/1/2019,Sisaket ,south,revenue_all,254860000
2/1/2019,Loei ,east_northeast,revenue_all,399310000
2/1/2019,Roi Et ,east_northeast,revenue_all,103810000
2/1/2019,Mukdahan ,east_northeast,revenue_all,335950000
2/1/2019,Maha Sarakham ,east_northeast,revenue_all,93770000
2/1/2019,Buriram ,east_northeast,revenue_all,303930000
2/1/2019,Nakhon Ratchasima ,east_northeast,revenue_all,2027850000
2/1/2019,Nakhon Phanom ,east_northeast,revenue_all,217720000
2/1/2019,Chaiyaphum ,east_northeast,revenue_all,131210000
2/1/2019,Lopburi ,central,revenue_thai,431320000
2/1/2019,Kalasin ,east_northeast,revenue_all,80110000
2/1/2019,Phra Nakhon Si Ayutthaya ,central,revenue_thai,861310000
2/1/2019,Chainat ,central,revenue_thai,96300000
2/1/2019,Sa Kaeo ,east,revenue_thai,505090000
2/1/2019,Rayong ,east,revenue_thai,1994330000
2/1/2019,Prachinburi ,east,revenue_thai,415100000
2/1/2019,Nakhon Nayok ,east,revenue_thai,751880000
2/1/2019,Trat ,east,revenue_thai,895960000
2/1/2019,Chanthaburi ,east,revenue_thai,677350000
2/1/2019,Chonburi ,east,revenue_thai,4304150000
2/1/2019,Prachuap Khiri Khan ,central,revenue_thai,2207630000
2/1/2019,Phetchaburi ,central,revenue_thai,1781620000
2/1/2019,Suphan Buri ,central,revenue_thai,443350000
2/1/2019,Samut Songkhram ,central,revenue_thai,310000000
2/1/2019,Kanchanaburi ,central,revenue_thai,2258470000
2/1/2019,Ratchaburi ,central,revenue_thai,306530000
2/1/2019,Chachoengsao ,east,revenue_thai,272950000
2/1/2019,Samut Sakhon ,central,revenue_thai,166090000
2/1/2019,Samut Prakan ,central,revenue_thai,279520000
2/1/2019,Pathum Thani ,central,revenue_thai,176260000
2/1/2019,Nonthaburi ,central,revenue_thai,383270000
2/1/2019,Ang Thong ,central,revenue_thai,115080000
2/1/2019,Sing Buri ,central,revenue_thai,70410000
2/1/2019,Nakhon Pathom ,central,revenue_thai,352190000
2/1/2019,Saraburi ,central,revenue_thai,290070000
2/1/2019,Kamphaeng Phet ,north,no_tourist_stay,37426
2/1/2019,Satun ,south,no_tourist_foreign,17681
2/1/2019,Chiang Mai ,north,no_tourist_stay,804684
2/1/2019,Trat ,east,no_tourist_thai,142010
2/1/2019,Chanthaburi ,east,no_tourist_thai,212941
2/1/2019,Chonburi ,east,no_tourist_thai,686630
2/1/2019,Prachuap Khiri Khan ,central,no_tourist_thai,448291
2/1/2019,Phetchaburi ,central,no_tourist_thai,645197
2/1/2019,Suphan Buri ,central,no_tourist_thai,214166
2/1/2019,Samut Songkhram ,central,no_tourist_thai,181775
2/1/2019,Kanchanaburi ,central,no_tourist_thai,655526
2/1/2019,Ratchaburi ,central,no_tourist_thai,161847
2/1/2019,Chachoengsao ,east,no_tourist_thai,252608
2/1/2019,Samut Sakhon ,central,no_tourist_thai,110380
2/1/2019,Samut Prakan ,central,no_tourist_thai,180698
2/1/2019,Pathum Thani ,central,no_tourist_thai,148869
2/1/2019,Nonthaburi ,central,no_tourist_thai,266214
2/1/2019,Ang Thong ,central,no_tourist_thai,90029
2/1/2019,Sing Buri ,central,no_tourist_thai,50036
2/1/2019,Nakhon Pathom ,central,no_tourist_thai,256099
2/1/2019,Chainat ,central,no_tourist_thai,74931
2/1/2019,Saraburi ,central,no_tourist_thai,173772
2/1/2019,Phra Nakhon Si Ayutthaya ,central,no_tourist_thai,458781
2/1/2019,Lopburi ,central,no_tourist_thai,254213
2/1/2019,Bangkok,central,no_tourist_thai,2919922
2/1/2019,Phra Nakhon Si Ayutthaya ,central,no_tourist_all,641959
2/1/2019,Saraburi ,central,no_tourist_all,178813
2/1/2019,Chainat ,central,no_tourist_all,75380
2/1/2019,Nakhon Pathom ,central,no_tourist_all,270865
2/1/2019,Sing Buri ,central,no_tourist_all,50208
2/1/2019,Ang Thong ,central,no_tourist_all,93944
2/1/2019,Nonthaburi ,central,no_tourist_all,289465
2/1/2019,Nakhon Nayok ,east,no_tourist_thai,248393
2/1/2019,Prachinburi ,east,no_tourist_thai,147822
2/1/2019,Rayong ,east,no_tourist_thai,585709
2/1/2019,Sa Kaeo ,east,no_tourist_thai,172438
2/1/2019,Sukhothai ,north,no_tourist_thai,82785
2/1/2019,Uthai Thani ,north,no_tourist_thai,73263
2/1/2019,Uttaradit ,north,no_tourist_thai,101296
